voter_name,affiliation,year,award,player,points_given,num_ballots,tot_pts,avg_pts,abs_pt_diff,sq_pt_diff
Mike Singer,Denver Post,2019,COY,Mike Malone,3,100,154,1.5252525252525253,1.4747474747474747,2.1748801142740537
Mirjam Swanson,Southern California News Group,2019,COY,Doc Rivers,3,100,200,1.9898989898989898,1.0101010101010102,1.020304050607081
Nira Khurana,Perform,2019,COY,Mike Malone,3,100,154,1.5252525252525253,1.4747474747474747,2.1748801142740537
Olgun Uluc,Fox Sports Australia,2019,COY,Doc Rivers,3,100,200,1.9898989898989898,1.0101010101010102,1.020304050607081
Paul Flannery,SB Nation,2019,COY,Doc Rivers,3,100,200,1.9898989898989898,1.0101010101010102,1.020304050607081
Rachel Nichols,ESPN,2019,COY,Doc Rivers,5,100,200,1.9696969696969697,3.0303030303030303,9.182736455463727
Ramona Shelburne,ESPN,2019,COY,Doc Rivers,5,100,200,1.9696969696969697,3.0303030303030303,9.182736455463727
Reggie Miller,Turner Sports,2019,COY,Mike Malone,3,100,154,1.5252525252525253,1.4747474747474747,2.1748801142740537
Reid Forgrave,CBSSports.com,2019,COY,Doc Rivers,3,100,200,1.9898989898989898,1.0101010101010102,1.020304050607081
Ric Bucher,Bleacher Report,2019,COY,Mike Malone,3,100,154,1.5252525252525253,1.4747474747474747,2.1748801142740537
Richard Walker,Gaston Gazette,2019,COY,Mike Malone,3,100,154,1.5252525252525253,1.4747474747474747,2.1748801142740537
Rob Mahoney,Sports Illustrated,2019,COY,Doc Rivers,3,100,200,1.9898989898989898,1.0101010101010102,1.020304050607081
Rod Beard,Detroit News,2019,COY,Doc Rivers,3,100,200,1.9898989898989898,1.0101010101010102,1.020304050607081
Rosalyn Gold-Onwude,Turner,2019,COY,Doc Rivers,3,100,200,1.9898989898989898,1.0101010101010102,1.020304050607081
Royce Young,ESPN,2019,COY,Doc Rivers,5,100,200,1.9696969696969697,3.0303030303030303,9.182736455463727
Ryan Wolstat,Toronto Sun,2019,COY,Mike Malone,5,100,154,1.505050505050505,3.494949494949495,12.214671972247729
Sam Amick,The Athletic,2019,COY,Mike Malone,3,100,154,1.5252525252525253,1.4747474747474747,2.1748801142740537
Scott Agness,The Athletic,2019,COY,Doc Rivers,3,100,200,1.9898989898989898,1.0101010101010102,1.020304050607081
Sean Deveney,The Sporting News,2019,COY,Mike Malone,3,100,154,1.5252525252525253,1.4747474747474747,2.1748801142740537
Sekou Smith,NBA.com,2019,COY,Doc Rivers,3,100,200,1.9898989898989898,1.0101010101010102,1.020304050607081
Stefan Bondy,New York Daily News,2019,COY,Mike Malone,5,100,154,1.505050505050505,3.494949494949495,12.214671972247729
Steve Aschburner,NBA.com,2019,COY,Mike Malone,3,100,154,1.5252525252525253,1.4747474747474747,2.1748801142740537
Steve Smith,Turner Sports,2019,COY,Mike Malone,3,100,154,1.5252525252525253,1.4747474747474747,2.1748801142740537
Tim Bontemps,ESPN,2019,COY,David Joerger,5,100,5,0,5,25
Tim MacMahon,ESPN,2019,COY,Doc Rivers,3,100,200,1.9898989898989898,1.0101010101010102,1.020304050607081
Tim Reynolds,Associated Press,2019,COY,Doc Rivers,5,100,200,1.9696969696969697,3.0303030303030303,9.182736455463727
Vincent Goodwill,Yahoo! Sports,2019,COY,Nate McMillan,5,100,62,0.5757575757575758,4.424242424242424,19.57392102846648
Weiping Zhang,CCTV,2019,COY,Mike Malone,3,100,154,1.5252525252525253,1.4747474747474747,2.1748801142740537
Will Guillory,The Athletic,2019,COY,Doc Rivers,5,100,200,1.9696969696969697,3.0303030303030303,9.182736455463727
Zach Harper,The Athletic,2019,COY,Doc Rivers,3,100,200,1.9898989898989898,1.0101010101010102,1.020304050607081
Zach Lowe,ESPN,2019,COY,Doc Rivers,3,100,200,1.9898989898989898,1.0101010101010102,1.020304050607081
A. Sherrod Blakely,NBC Sports Boston,2019,DPOY,Joel Embiid,3,100,26,0.23232323232323232,2.7676767676767677,7.660034690337721
Amin Elhassan,ESPN,2019,DPOY,Paul George,3,100,150,1.4848484848484849,1.5151515151515151,2.295684113865932
Andre Voigt,DAZN,2019,DPOY,Rudy Gobert,5,100,411,4.101010101010101,0.8989898989898988,0.8081828384858685
Andrew Sharp,Sports Illustrated,2019,DPOY,Rudy Gobert,5,100,411,4.101010101010101,0.8989898989898988,0.8081828384858685
Anthony Chiang,Miami Herald,2019,DPOY,Giannis Antetokounmpo,5,100,280,2.7777777777777777,2.2222222222222223,4.938271604938272
Anthony Slater,The Athletic,2019,DPOY,Giannis Antetokounmpo,1,100,280,2.8181818181818183,1.8181818181818183,3.3057851239669427
Bill Oram,The Athletic,2019,DPOY,Rudy Gobert,5,100,411,4.101010101010101,0.8989898989898988,0.8081828384858685
Bill Simmons,The Ringer,2019,DPOY,Giannis Antetokounmpo,5,100,280,2.7777777777777777,2.2222222222222223,4.938271604938272
Brian Lewis,New York Post,2019,DPOY,Giannis Antetokounmpo,1,100,280,2.8181818181818183,1.8181818181818183,3.3057851239669427
Brian Mahoney,Associated Press,2019,DPOY,Paul George,3,100,150,1.4848484848484849,1.5151515151515151,2.295684113865932
Brian Windhorst,ESPN,2019,DPOY,Giannis Antetokounmpo,5,100,280,2.7777777777777777,2.2222222222222223,4.938271604938272
Casey Stern,Turner Sports,2019,DPOY,Kawhi Leonard,5,100,6,0.010101010101010102,4.98989898989899,24.899091929394956
Cassidy Hubbarth,ESPN,2019,DPOY,Rudy Gobert,5,100,411,4.101010101010101,0.8989898989898988,0.8081828384858685
Chris Broussard,Fox Sports,2019,DPOY,Giannis Antetokounmpo,5,100,280,2.7777777777777777,2.2222222222222223,4.938271604938272
Chris Haynes,Yahoo! Sports,2019,DPOY,Giannis Antetokounmpo,5,100,280,2.7777777777777777,2.2222222222222223,4.938271604938272
Chris Mannix,Sports Illustrated,2019,DPOY,Giannis Antetokounmpo,5,100,280,2.7777777777777777,2.2222222222222223,4.938271604938272
Dave Campbell,Associated Press,2019,DPOY,Giannis Antetokounmpo,1,100,280,2.8181818181818183,1.8181818181818183,3.3057851239669427
Dave McMenamin,ESPN,2019,DPOY,Rudy Gobert,5,100,411,4.101010101010101,0.8989898989898988,0.8081828384858685
Dave Pasch,ESPN,2019,DPOY,Giannis Antetokounmpo,1,100,280,2.8181818181818183,1.8181818181818183,3.3057851239669427
David Cobb,Memphis Commercial Appeal,2019,DPOY,Giannis Antetokounmpo,1,100,280,2.8181818181818183,1.8181818181818183,3.3057851239669427
Dennis Scott,Turner Sports,2019,DPOY,Myles Turner,3,100,15,0.12121212121212122,2.878787878787879,8.287419651056016
Diego Martínez Cabrera,Reforma,2019,DPOY,Giannis Antetokounmpo,5,100,280,2.7777777777777777,2.2222222222222223,4.938271604938272
Doris Burke,ESPN,2019,DPOY,Rudy Gobert,5,100,411,4.101010101010101,0.8989898989898988,0.8081828384858685
Doug Smith,Toronto Star,2019,DPOY,Rudy Gobert,5,100,411,4.101010101010101,0.8989898989898988,0.8081828384858685
Duane Rankin,Arizona Republic,2019,DPOY,Paul George,3,100,150,1.4848484848484849,1.5151515151515151,2.295684113865932
Eric Woodyard,Deseret News,2019,DPOY,Rudy Gobert,5,100,411,4.101010101010101,0.8989898989898988,0.8081828384858685
Erik Horne,The Oklahoman,2019,DPOY,Rudy Gobert,5,100,411,4.101010101010101,0.8989898989898988,0.8081828384858685
Flavio Tranquillo,Sky Italia,2019,DPOY,Marcus Smart,1,100,4,0.030303030303030304,0.9696969696969697,0.9403122130394859
Frank Isola,Sirius Radio/The Athletic,2019,DPOY,Giannis Antetokounmpo,5,100,280,2.7777777777777777,2.2222222222222223,4.938271604938272
Fred Katz,The Athletic,2019,DPOY,Giannis Antetokounmpo,1,100,280,2.8181818181818183,1.8181818181818183,3.3057851239669427
Gary Washburn,Boston Globe,2019,DPOY,Paul George,5,100,150,1.4646464646464648,3.5353535353535355,12.498724619936741
Greg Anthony,Turner Sports,2019,DPOY,Joel Embiid,5,100,26,0.21212121212121213,4.787878787878788,22.923783287419653
Guillermo Schutz,Televisa,2019,DPOY,Rudy Gobert,5,100,411,4.101010101010101,0.8989898989898988,0.8081828384858685
Howard Beck,Bleacher Report,2019,DPOY,Rudy Gobert,5,100,411,4.101010101010101,0.8989898989898988,0.8081828384858685
Jackie MacMullan,ESPN,2019,DPOY,Rudy Gobert,5,100,411,4.101010101010101,0.8989898989898988,0.8081828384858685
Jalen Rose,ESPN,2019,DPOY,Giannis Antetokounmpo,5,100,280,2.7777777777777777,2.2222222222222223,4.938271604938272
Jared Greenberg,Turner,2019,DPOY,Giannis Antetokounmpo,1,100,280,2.8181818181818183,1.8181818181818183,3.3057851239669427
Jason Anderson,Sacramento Bee,2019,DPOY,Giannis Antetokounmpo,5,100,280,2.7777777777777777,2.2222222222222223,4.938271604938272
Jeff McDonald,San Antonio Express‐News,2019,DPOY,Rudy Gobert,5,100,411,4.101010101010101,0.8989898989898988,0.8081828384858685
Jeff Zillgitt,USA Today,2019,DPOY,Giannis Antetokounmpo,5,100,280,2.7777777777777777,2.2222222222222223,4.938271604938272
Joe Freeman,The Oregonian,2019,DPOY,Giannis Antetokounmpo,1,100,280,2.8181818181818183,1.8181818181818183,3.3057851239669427
Joe Vardon,The Athletic,2019,DPOY,Giannis Antetokounmpo,1,100,280,2.8181818181818183,1.8181818181818183,3.3057851239669427
John Schuhmann,NBA.com,2019,DPOY,Rudy Gobert,5,100,411,4.101010101010101,0.8989898989898988,0.8081828384858685
Jon Barry,ESPN,2019,DPOY,Giannis Antetokounmpo,1,100,280,2.8181818181818183,1.8181818181818183,3.3057851239669427
Josh Robbins,The Athletic,2019,DPOY,Rudy Gobert,5,100,411,4.101010101010101,0.8989898989898988,0.8081828384858685
Justin Termine,Sirius Radio,2019,DPOY,Rudy Gobert,5,100,411,4.101010101010101,0.8989898989898988,0.8081828384858685
K.C. Johnson,Chicago Tribune,2019,DPOY,Rudy Gobert,5,100,411,4.101010101010101,0.8989898989898988,0.8081828384858685
Keith Pompey,Philadelphia Inqurier and Daily News,2019,DPOY,Paul George,3,100,150,1.4848484848484849,1.5151515151515151,2.295684113865932
Kelly Iko,The Athletic,2019,DPOY,Rudy Gobert,5,100,411,4.101010101010101,0.8989898989898988,0.8081828384858685
Kennegh Lau,BesTV,2019,DPOY,Draymond Green,5,100,6,0.010101010101010102,4.98989898989899,24.899091929394956
Kevin Arnovitz,ESPN,2019,DPOY,Marcus Smart,1,100,4,0.030303030303030304,0.9696969696969697,0.9403122130394859
Kevin Harlan,Turner Sports,2019,DPOY,Giannis Antetokounmpo,1,100,280,2.8181818181818183,1.8181818181818183,3.3057851239669427
Kevin O'Connor,The Ringer,2019,DPOY,Rudy Gobert,5,100,411,4.101010101010101,0.8989898989898988,0.8081828384858685
Kevin Pelton,ESPN,2019,DPOY,Rudy Gobert,5,100,411,4.101010101010101,0.8989898989898988,0.8081828384858685
Kristen Ledlow,Turner Sports,2019,DPOY,Rudy Gobert,5,100,411,4.101010101010101,0.8989898989898988,0.8081828384858685
Kurt Helin,NBCSports.com,2019,DPOY,Rudy Gobert,5,100,411,4.101010101010101,0.8989898989898988,0.8081828384858685
Lisa Hsu,Tencent,2019,DPOY,Giannis Antetokounmpo,5,100,280,2.7777777777777777,2.2222222222222223,4.938271604938272
Marc Kestecher,ESPN,2019,DPOY,Giannis Antetokounmpo,1,100,280,2.8181818181818183,1.8181818181818183,3.3057851239669427
Mark Jackson,ESPN,2019,DPOY,Patrick Beverley,1,100,1,0,1,1
Mark Jones,ESPN,2019,DPOY,Paul George,5,100,150,1.4646464646464648,3.5353535353535355,12.498724619936741
Marv Albert,Turner Sports,2019,DPOY,Giannis Antetokounmpo,5,100,280,2.7777777777777777,2.2222222222222223,4.938271604938272
Massimo Lopes Pegna,La Gazzetta dello Sport,2019,DPOY,Joel Embiid,3,100,26,0.23232323232323232,2.7676767676767677,7.660034690337721
Matt Velazquez,Milwaukee Journal Sentinel,2019,DPOY,Giannis Antetokounmpo,5,100,280,2.7777777777777777,2.2222222222222223,4.938271604938272
Matt Winer,Turner Sports,2019,DPOY,Rudy Gobert,5,100,411,4.101010101010101,0.8989898989898988,0.8081828384858685
Maxime Malet,L'Equipe,2019,DPOY,Joel Embiid,3,100,26,0.23232323232323232,2.7676767676767677,7.660034690337721
Michael Grange,Rogers Sportsnet,2019,DPOY,Rudy Gobert,5,100,411,4.101010101010101,0.8989898989898988,0.8081828384858685
Michael Wilbon,ESPN,2019,DPOY,Giannis Antetokounmpo,1,100,280,2.8181818181818183,1.8181818181818183,3.3057851239669427
Michelle Beadle,ESPN,2019,DPOY,Rudy Gobert,5,100,411,4.101010101010101,0.8989898989898988,0.8081828384858685
Mike Breen,ESPN,2019,DPOY,Paul George,3,100,150,1.4848484848484849,1.5151515151515151,2.295684113865932
Mike Singer,Denver Post,2019,DPOY,Giannis Antetokounmpo,1,100,280,2.8181818181818183,1.8181818181818183,3.3057851239669427
Mirjam Swanson,Southern California News Group,2019,DPOY,Rudy Gobert,5,100,411,4.101010101010101,0.8989898989898988,0.8081828384858685
Nira Khurana,Perform,2019,DPOY,Rudy Gobert,5,100,411,4.101010101010101,0.8989898989898988,0.8081828384858685
Olgun Uluc,Fox Sports Australia,2019,DPOY,Giannis Antetokounmpo,5,100,280,2.7777777777777777,2.2222222222222223,4.938271604938272
Paul Flannery,SB Nation,2019,DPOY,Giannis Antetokounmpo,5,100,280,2.7777777777777777,2.2222222222222223,4.938271604938272
Rachel Nichols,ESPN,2019,DPOY,Rudy Gobert,5,100,411,4.101010101010101,0.8989898989898988,0.8081828384858685
Ramona Shelburne,ESPN,2019,DPOY,Giannis Antetokounmpo,5,100,280,2.7777777777777777,2.2222222222222223,4.938271604938272
Reggie Miller,Turner Sports,2019,DPOY,Paul George,5,100,150,1.4646464646464648,3.5353535353535355,12.498724619936741
Reid Forgrave,CBSSports.com,2019,DPOY,Giannis Antetokounmpo,1,100,280,2.8181818181818183,1.8181818181818183,3.3057851239669427
Ric Bucher,Bleacher Report,2019,DPOY,Marcus Smart,1,100,4,0.030303030303030304,0.9696969696969697,0.9403122130394859
Richard Walker,Gaston Gazette,2019,DPOY,Rudy Gobert,5,100,411,4.101010101010101,0.8989898989898988,0.8081828384858685
Rob Mahoney,Sports Illustrated,2019,DPOY,Giannis Antetokounmpo,5,100,280,2.7777777777777777,2.2222222222222223,4.938271604938272
Rod Beard,Detroit News,2019,DPOY,Rudy Gobert,5,100,411,4.101010101010101,0.8989898989898988,0.8081828384858685
Rosalyn Gold-Onwude,Turner,2019,DPOY,Rudy Gobert,5,100,411,4.101010101010101,0.8989898989898988,0.8081828384858685
Royce Young,ESPN,2019,DPOY,Paul George,5,100,150,1.4646464646464648,3.5353535353535355,12.498724619936741
Ryan Wolstat,Toronto Sun,2019,DPOY,Rudy Gobert,5,100,411,4.101010101010101,0.8989898989898988,0.8081828384858685
Sam Amick,The Athletic,2019,DPOY,Giannis Antetokounmpo,5,100,280,2.7777777777777777,2.2222222222222223,4.938271604938272
Scott Agness,The Athletic,2019,DPOY,Rudy Gobert,1,100,411,4.141414141414141,3.141414141414141,9.868482807876745
Sean Deveney,The Sporting News,2019,DPOY,Paul George,5,100,150,1.4646464646464648,3.5353535353535355,12.498724619936741
Sekou Smith,NBA.com,2019,DPOY,Rudy Gobert,5,100,411,4.101010101010101,0.8989898989898988,0.8081828384858685
Stefan Bondy,New York Daily News,2019,DPOY,Rudy Gobert,1,100,411,4.141414141414141,3.141414141414141,9.868482807876745
Steve Aschburner,NBA.com,2019,DPOY,Giannis Antetokounmpo,5,100,280,2.7777777777777777,2.2222222222222223,4.938271604938272
Steve Smith,Turner Sports,2019,DPOY,Giannis Antetokounmpo,5,100,280,2.7777777777777777,2.2222222222222223,4.938271604938272
Tim Bontemps,ESPN,2019,DPOY,Rudy Gobert,5,100,411,4.101010101010101,0.8989898989898988,0.8081828384858685
Tim MacMahon,ESPN,2019,DPOY,Rudy Gobert,5,100,411,4.101010101010101,0.8989898989898988,0.8081828384858685
Tim Reynolds,Associated Press,2019,DPOY,Giannis Antetokounmpo,5,100,280,2.7777777777777777,2.2222222222222223,4.938271604938272
Vincent Goodwill,Yahoo! Sports,2019,DPOY,Paul George,5,100,150,1.4646464646464648,3.5353535353535355,12.498724619936741
Weiping Zhang,CCTV,2019,DPOY,Giannis Antetokounmpo,1,100,280,2.8181818181818183,1.8181818181818183,3.3057851239669427
Will Guillory,The Athletic,2019,DPOY,Rudy Gobert,5,100,411,4.101010101010101,0.8989898989898988,0.8081828384858685
Zach Harper,The Athletic,2019,DPOY,Rudy Gobert,5,100,411,4.101010101010101,0.8989898989898988,0.8081828384858685
Zach Lowe,ESPN,2019,DPOY,Rudy Gobert,5,100,411,4.101010101010101,0.8989898989898988,0.8081828384858685
A. Sherrod Blakely,NBC Sports Boston,2019,MIP,Buddy Hield,3,100,22,0.1919191919191919,2.808080808080808,7.8853178247117635
Amin Elhassan,ESPN,2019,MIP,Montrezl Harrell,1,100,9,0.08080808080808081,0.9191919191919192,0.8449137843077238
Andre Voigt,DAZN,2019,MIP,Domantas Sabonis,1,100,10,0.09090909090909091,0.9090909090909091,0.8264462809917354
Andrew Sharp,Sports Illustrated,2019,MIP,Buddy Hield,1,100,22,0.21212121212121213,0.7878787878787878,0.620752984389348
Anthony Chiang,Miami Herald,2019,MIP,D'Angelo Russell,3,100,255,2.5454545454545454,0.4545454545454546,0.20661157024793392
Anthony Slater,The Athletic,2019,MIP,De'Aaron Fox,3,100,77,0.7474747474747475,2.2525252525252526,5.073870013263953
Bill Oram,The Athletic,2019,MIP,Nikola Vucevic,1,100,20,0.1919191919191919,0.8080808080808081,0.6529945923885317
Bill Simmons,The Ringer,2019,MIP,Montrezl Harrell,1,100,9,0.08080808080808081,0.9191919191919192,0.8449137843077238
Brian Lewis,New York Post,2019,MIP,D'Angelo Russell,3,100,255,2.5454545454545454,0.4545454545454546,0.20661157024793392
Brian Mahoney,Associated Press,2019,MIP,D'Angelo Russell,5,100,255,2.525252525252525,2.474747474747475,6.124375063769004
Brian Windhorst,ESPN,2019,MIP,Nikola Vucevic,1,100,20,0.1919191919191919,0.8080808080808081,0.6529945923885317
Casey Stern,Turner Sports,2019,MIP,De'Aaron Fox,3,100,77,0.7474747474747475,2.2525252525252526,5.073870013263953
Cassidy Hubbarth,ESPN,2019,MIP,De'Aaron Fox,3,100,77,0.7474747474747475,2.2525252525252526,5.073870013263953
Chris Broussard,Fox Sports,2019,MIP,Montrezl Harrell,3,100,9,0.06060606060606061,2.9393939393939394,8.640036730945821
Chris Haynes,Yahoo! Sports,2019,MIP,Spencer Dinwiddie,1,100,1,0,1,1
Chris Mannix,Sports Illustrated,2019,MIP,Nikola Vucevic,1,100,20,0.1919191919191919,0.8080808080808081,0.6529945923885317
Dave Campbell,Associated Press,2019,MIP,D'Angelo Russell,3,100,255,2.5454545454545454,0.4545454545454546,0.20661157024793392
Dave McMenamin,ESPN,2019,MIP,Derrick Rose,5,100,8,0.030303030303030304,4.96969696969697,24.697887970615245
Dave Pasch,ESPN,2019,MIP,John Collins,1,100,6,0.050505050505050504,0.9494949494949495,0.9015406591164167
David Cobb,Memphis Commercial Appeal,2019,MIP,John Collins,1,100,6,0.050505050505050504,0.9494949494949495,0.9015406591164167
Dennis Scott,Turner Sports,2019,MIP,Willie Cauley‐Stein,1,100,1,0,1,1
Diego Martínez Cabrera,Reforma,2019,MIP,Paul George,1,100,3,0.020202020202020204,0.9797979797979798,0.9600040812162024
Doris Burke,ESPN,2019,MIP,D'Angelo Russell,3,100,255,2.5454545454545454,0.4545454545454546,0.20661157024793392
Doug Smith,Toronto Star,2019,MIP,D'Angelo Russell,3,100,255,2.5454545454545454,0.4545454545454546,0.20661157024793392
Duane Rankin,Arizona Republic,2019,MIP,Thomas Bryant,1,100,2,0.010101010101010102,0.98989898989899,0.9799000102030406
Eric Woodyard,Deseret News,2019,MIP,D'Angelo Russell,5,100,255,2.525252525252525,2.474747474747475,6.124375063769004
Erik Horne,The Oklahoman,2019,MIP,Jerami Grant,1,100,1,0,1,1
Flavio Tranquillo,Sky Italia,2019,MIP,Nikola Vucevic,3,100,20,0.1717171717171717,2.8282828282828283,7.999183756759514
Frank Isola,Sirius Radio/The Athletic,2019,MIP,D'Angelo Russell,5,100,255,2.525252525252525,2.474747474747475,6.124375063769004
Fred Katz,The Athletic,2019,MIP,Danilo Gallinari,3,100,3,0,3,9
Gary Washburn,Boston Globe,2019,MIP,Buddy Hield,3,100,22,0.1919191919191919,2.808080808080808,7.8853178247117635
Greg Anthony,Turner Sports,2019,MIP,D'Angelo Russell,5,100,255,2.525252525252525,2.474747474747475,6.124375063769004
Guillermo Schutz,Televisa,2019,MIP,D'Angelo Russell,3,100,255,2.5454545454545454,0.4545454545454546,0.20661157024793392
Howard Beck,Bleacher Report,2019,MIP,D'Angelo Russell,3,100,255,2.5454545454545454,0.4545454545454546,0.20661157024793392
Jackie MacMullan,ESPN,2019,MIP,D'Angelo Russell,3,100,255,2.5454545454545454,0.4545454545454546,0.20661157024793392
Jalen Rose,ESPN,2019,MIP,D'Angelo Russell,3,100,255,2.5454545454545454,0.4545454545454546,0.20661157024793392
Jared Greenberg,Turner,2019,MIP,D'Angelo Russell,5,100,255,2.525252525252525,2.474747474747475,6.124375063769004
Jason Anderson,Sacramento Bee,2019,MIP,De'Aaron Fox,3,100,77,0.7474747474747475,2.2525252525252526,5.073870013263953
Jeff McDonald,San Antonio Express‐News,2019,MIP,Montrezl Harrell,3,100,9,0.06060606060606061,2.9393939393939394,8.640036730945821
Jeff Zillgitt,USA Today,2019,MIP,Paul George,1,100,3,0.020202020202020204,0.9797979797979798,0.9600040812162024
Joe Freeman,The Oregonian,2019,MIP,De'Aaron Fox,3,100,77,0.7474747474747475,2.2525252525252526,5.073870013263953
Joe Vardon,The Athletic,2019,MIP,Derrick Rose,3,100,8,0.050505050505050504,2.9494949494949494,8.699520457096215
John Schuhmann,NBA.com,2019,MIP,Malik Beasley,1,100,3,0.020202020202020204,0.9797979797979798,0.9600040812162024
Jon Barry,ESPN,2019,MIP,De'Aaron Fox,3,100,77,0.7474747474747475,2.2525252525252526,5.073870013263953
Josh Robbins,The Athletic,2019,MIP,D'Angelo Russell,3,100,255,2.5454545454545454,0.4545454545454546,0.20661157024793392
Justin Termine,Sirius Radio,2019,MIP,Buddy Hield,1,100,22,0.21212121212121213,0.7878787878787878,0.620752984389348
K.C. Johnson,Chicago Tribune,2019,MIP,Buddy Hield,3,100,22,0.1919191919191919,2.808080808080808,7.8853178247117635
Keith Pompey,Philadelphia Inqurier and Daily News,2019,MIP,D'Angelo Russell,5,100,255,2.525252525252525,2.474747474747475,6.124375063769004
Kelly Iko,The Athletic,2019,MIP,D'Angelo Russell,5,100,255,2.525252525252525,2.474747474747475,6.124375063769004
Kennegh Lau,BesTV,2019,MIP,De'Aaron Fox,3,100,77,0.7474747474747475,2.2525252525252526,5.073870013263953
Kevin Arnovitz,ESPN,2019,MIP,Bojan Bogdanovic,1,100,2,0.010101010101010102,0.98989898989899,0.9799000102030406
Kevin Harlan,Turner Sports,2019,MIP,D'Angelo Russell,3,100,255,2.5454545454545454,0.4545454545454546,0.20661157024793392
Kevin O'Connor,The Ringer,2019,MIP,D'Angelo Russell,3,100,255,2.5454545454545454,0.4545454545454546,0.20661157024793392
Kevin Pelton,ESPN,2019,MIP,De'Aaron Fox,5,100,77,0.7272727272727273,4.2727272727272725,18.256198347107436
Kristen Ledlow,Turner Sports,2019,MIP,D'Angelo Russell,3,100,255,2.5454545454545454,0.4545454545454546,0.20661157024793392
Kurt Helin,NBCSports.com,2019,MIP,De'Aaron Fox,3,100,77,0.7474747474747475,2.2525252525252526,5.073870013263953
Lisa Hsu,Tencent,2019,MIP,D'Angelo Russell,3,100,255,2.5454545454545454,0.4545454545454546,0.20661157024793392
Marc Kestecher,ESPN,2019,MIP,D'Angelo Russell,3,100,255,2.5454545454545454,0.4545454545454546,0.20661157024793392
Mark Jackson,ESPN,2019,MIP,Derrick White,1,100,1,0,1,1
Mark Jones,ESPN,2019,MIP,Domantas Sabonis,1,100,10,0.09090909090909091,0.9090909090909091,0.8264462809917354
Marv Albert,Turner Sports,2019,MIP,D'Angelo Russell,3,100,255,2.5454545454545454,0.4545454545454546,0.20661157024793392
Massimo Lopes Pegna,La Gazzetta dello Sport,2019,MIP,Domantas Sabonis,1,100,10,0.09090909090909091,0.9090909090909091,0.8264462809917354
Matt Velazquez,Milwaukee Journal Sentinel,2019,MIP,Buddy Hield,1,100,22,0.21212121212121213,0.7878787878787878,0.620752984389348
Matt Winer,Turner Sports,2019,MIP,Nikola Vucevic,3,100,20,0.1717171717171717,2.8282828282828283,7.999183756759514
Maxime Malet,L'Equipe,2019,MIP,D'Angelo Russell,5,100,255,2.525252525252525,2.474747474747475,6.124375063769004
Michael Grange,Rogers Sportsnet,2019,MIP,Domantas Sabonis,3,100,10,0.0707070707070707,2.9292929292929295,8.580757065605551
Michael Wilbon,ESPN,2019,MIP,D'Angelo Russell,3,100,255,2.5454545454545454,0.4545454545454546,0.20661157024793392
Michelle Beadle,ESPN,2019,MIP,Domantas Sabonis,1,100,10,0.09090909090909091,0.9090909090909091,0.8264462809917354
Mike Breen,ESPN,2019,MIP,Buddy Hield,1,100,22,0.21212121212121213,0.7878787878787878,0.620752984389348
Mike Singer,Denver Post,2019,MIP,Domantas Sabonis,1,100,10,0.09090909090909091,0.9090909090909091,0.8264462809917354
Mirjam Swanson,Southern California News Group,2019,MIP,D'Angelo Russell,3,100,255,2.5454545454545454,0.4545454545454546,0.20661157024793392
Nira Khurana,Perform,2019,MIP,D'Angelo Russell,5,100,255,2.525252525252525,2.474747474747475,6.124375063769004
Olgun Uluc,Fox Sports Australia,2019,MIP,Buddy Hield,3,100,22,0.1919191919191919,2.808080808080808,7.8853178247117635
Paul Flannery,SB Nation,2019,MIP,De'Aaron Fox,3,100,77,0.7474747474747475,2.2525252525252526,5.073870013263953
Rachel Nichols,ESPN,2019,MIP,D'Angelo Russell,3,100,255,2.5454545454545454,0.4545454545454546,0.20661157024793392
Ramona Shelburne,ESPN,2019,MIP,Nikola Vucevic,1,100,20,0.1919191919191919,0.8080808080808081,0.6529945923885317
Reggie Miller,Turner Sports,2019,MIP,D'Angelo Russell,5,100,255,2.525252525252525,2.474747474747475,6.124375063769004
Reid Forgrave,CBSSports.com,2019,MIP,De'Aaron Fox,3,100,77,0.7474747474747475,2.2525252525252526,5.073870013263953
Ric Bucher,Bleacher Report,2019,MIP,John Collins,3,100,6,0.030303030303030304,2.9696969696969697,8.819100091827364
Richard Walker,Gaston Gazette,2019,MIP,D'Angelo Russell,5,100,255,2.525252525252525,2.474747474747475,6.124375063769004
Rob Mahoney,Sports Illustrated,2019,MIP,Nikola Vucevic,1,100,20,0.1919191919191919,0.8080808080808081,0.6529945923885317
Rod Beard,Detroit News,2019,MIP,D'Angelo Russell,3,100,255,2.5454545454545454,0.4545454545454546,0.20661157024793392
Rosalyn Gold-Onwude,Turner,2019,MIP,D'Angelo Russell,3,100,255,2.5454545454545454,0.4545454545454546,0.20661157024793392
Royce Young,ESPN,2019,MIP,Buddy Hield,1,100,22,0.21212121212121213,0.7878787878787878,0.620752984389348
Ryan Wolstat,Toronto Sun,2019,MIP,De'Aaron Fox,3,100,77,0.7474747474747475,2.2525252525252526,5.073870013263953
Sam Amick,The Athletic,2019,MIP,D'Angelo Russell,3,100,255,2.5454545454545454,0.4545454545454546,0.20661157024793392
Scott Agness,The Athletic,2019,MIP,Nikola Vucevic,1,100,20,0.1919191919191919,0.8080808080808081,0.6529945923885317
Sean Deveney,The Sporting News,2019,MIP,Nikola Vucevic,3,100,20,0.1717171717171717,2.8282828282828283,7.999183756759514
